timestamp_iso,timestamp,soil_raw,rain_raw,soil_pct,rain_pct,soil_smoothed,rain_smoothed,soil_status,rain_status,soil_trend,rain_trend,alerts
2026-04-25T13:05:48.375741+00:00,1777122348.3757405,397,725,65.59,36.67,76.44,39.05,wet,light,falling,stable,
2026-04-25T13:05:50.426920+00:00,1777122350.4269197,408,730,62.35,36.0,73.46,38.38,optimal,light,falling,stable,
2026-04-25T13:05:52.440917+00:00,1777122352.4409175,420,735,58.82,35.33,70.33,37.72,optimal,light,falling,stable,
2026-04-25T13:05:54.378932+00:00,1777122354.3789318,431,741,55.59,34.53,67.13,37.03,optimal,light,falling,stable,
2026-04-25T13:05:56.491787+00:00,1777122356.491787,443,746,52.06,33.87,63.86,36.33,optimal,light,falling,stable,
2026-04-25T13:05:58.404214+00:00,1777122358.4042144,455,751,48.53,33.2,60.52,35.63,optimal,light,falling,stable,
2026-04-25T13:06:00.615146+00:00,1777122360.6151457,467,757,45.0,32.4,57.13,34.92,optimal,light,falling,stable,
2026-04-25T13:06:02.372633+00:00,1777122362.3726327,479,762,41.47,31.73,53.68,34.22,optimal,light,falling,stable,
2026-04-25T13:06:04.403981+00:00,1777122364.4039812,491,768,37.94,30.93,50.22,33.5,optimal,light,falling,stable,
2026-04-25T13:06:06.455145+00:00,1777122366.4551451,502,773,34.71,30.27,46.77,32.78,optimal,light,falling,stable,
2026-04-25T13:06:08.359234+00:00,1777122368.3592343,513,779,31.47,29.47,43.35,32.05,low,light,falling,stable,
2026-04-25T13:06:10.440599+00:00,1777122370.4405992,524,784,28.24,28.8,39.93,31.33,low,light,falling,stable,
2026-04-25T13:06:12.388337+00:00,1777122372.3883374,535,790,25.0,28.0,36.55,30.6,low,light,falling,stable,
2026-04-25T13:06:14.454180+00:00,1777122374.4541795,545,796,22.06,27.2,33.24,29.85,low,light,falling,stable,
2026-04-25T13:06:16.500113+00:00,1777122376.5001132,554,801,19.41,26.53,30.04,29.12,low,light,falling,stable,
2026-04-25T13:06:18.663735+00:00,1777122378.6637354,563,807,16.76,25.73,26.95,28.37,low,light,falling,falling,
2026-04-25T13:06:20.585641+00:00,1777122380.5856414,572,812,14.12,25.07,23.97,27.63,dry,light,falling,falling,TOO_DRY
2026-04-25T13:06:22.527615+00:00,1777122382.5276148,580,818,11.76,24.27,21.1,26.88,dry,light,falling,stable,TOO_DRY
2026-04-25T13:06:25.087332+00:00,1777122385.0873322,587,824,9.71,23.47,18.38,26.13,dry,light,falling,stable,TOO_DRY
2026-04-25T13:06:26.791234+00:00,1777122386.7912335,594,829,7.65,22.8,15.81,25.38,dry,light,falling,stable,TOO_DRY
2026-04-25T13:06:32.462934+00:00,1777122392.4629338,600,835,5.88,22.0,13.42,24.63,dry,light,falling,stable,TOO_DRY
2026-04-25T13:06:32.465281+00:00,1777122392.4652808,605,840,4.41,21.33,11.21,23.9,dry,light,falling,stable,TOO_DRY
2026-04-25T13:06:33.098805+00:00,1777122393.098805,609,846,3.24,20.53,9.19,23.15,dry,light,falling,stable,TOO_DRY
2026-04-25T13:06:34.460208+00:00,1777122394.4602077,613,851,2.06,19.87,7.35,22.42,dry,light,falling,stable,TOO_DRY
2026-04-25T13:06:36.453589+00:00,1777122396.4535894,616,856,1.18,19.2,5.74,21.68,dry,light,falling,stable,TOO_DRY
2026-04-25T13:06:38.717664+00:00,1777122398.717664,618,862,0.59,18.4,4.34,20.95,dry,light,falling,stable,TOO_DRY
2026-04-25T13:06:40.617068+00:00,1777122400.6170676,619,867,0.29,17.73,3.16,20.23,dry,light,falling,stable,TOO_DRY
2026-04-25T13:06:42.498149+00:00,1777122402.4981487,619,872,0.29,17.07,2.24,19.52,dry,light,falling,stable,TOO_DRY
2026-04-25T13:06:44.456428+00:00,1777122404.456428,619,878,0.29,16.27,1.54,18.8,dry,light,stable,stable,TOO_DRY
2026-04-25T13:06:46.559281+00:00,1777122406.5592809,618,883,0.59,15.6,1.07,18.08,dry,light,stable,stable,TOO_DRY
2026-04-25T13:06:48.511714+00:00,1777122408.5117137,616,888,1.18,14.93,0.81,17.38,dry,light,stable,stable,TOO_DRY
2026-04-25T13:06:50.749840+00:00,1777122410.7498398,613,893,2.06,14.27,0.81,16.68,dry,light,stable,stable,TOO_DRY
2026-04-25T13:06:52.886024+00:00,1777122412.8860235,609,898,3.24,13.6,1.07,15.98,dry,light,stable,stable,TOO_DRY
2026-04-25T13:06:55.440724+00:00,1777122415.440724,605,902,4.41,13.07,1.54,15.32,dry,light,stable,stable,TOO_DRY
2026-04-25T13:06:56.498364+00:00,1777122416.4983644,599,907,6.18,12.4,2.28,14.65,dry,none,rising,stable,TOO_DRY
2026-04-25T13:06:58.576572+00:00,1777122418.5765717,593,912,7.94,11.73,3.24,13.98,dry,none,rising,stable,TOO_DRY
2026-04-25T13:07:00.662714+00:00,1777122420.662714,587,916,9.71,11.2,4.41,13.35,dry,none,rising,stable,TOO_DRY
2026-04-25T13:07:02.777452+00:00,1777122422.7774522,579,921,12.06,10.53,5.85,12.72,dry,none,rising,stable,TOO_DRY
2026-04-25T13:07:04.919801+00:00,1777122424.9198008,571,925,14.41,10.0,7.5,12.1,dry,none,rising,stable,TOO_DRY
2026-04-25T13:07:07.244757+00:00,1777122427.2447572,563,930,16.76,9.33,9.34,11.48,dry,none,rising,stable,TOO_DRY
2026-04-25T13:07:09.126578+00:00,1777122429.1265779,553,934,19.71,8.8,11.4,10.88,dry,none,rising,stable,TOO_DRY
2026-04-25T13:07:10.527971+00:00,1777122430.5279708,544,938,22.35,8.27,13.64,10.28,dry,none,rising,stable,TOO_DRY
2026-04-25T13:07:12.905965+00:00,1777122432.9059653,534,942,25.29,7.73,16.03,9.7,dry,none,rising,stable,TOO_DRY
2026-04-25T13:07:14.550746+00:00,1777122434.5507464,523,946,28.53,7.2,18.6,9.13,dry,none,rising,stable,TOO_DRY
2026-04-25T13:07:16.803864+00:00,1777122436.8038638,512,950,31.76,6.67,21.36,8.57,dry,none,rising,stable,TOO_DRY
2026-04-25T13:07:18.540013+00:00,1777122438.5400126,501,953,35.0,6.27,24.23,8.03,dry,none,rising,stable,TOO_DRY
2026-04-25T13:07:20.497170+00:00,1777122440.4971697,490,957,38.24,5.73,27.21,7.5,low,none,rising,stable,
2026-04-25T13:07:22.541576+00:00,1777122442.5415761,478,960,41.76,5.33,30.33,7.0,low,none,rising,stable,
2026-04-25T13:07:25.094537+00:00,1777122445.0945368,466,963,45.29,4.93,33.53,6.52,low,none,rising,stable,
2026-04-25T13:07:26.937803+00:00,1777122446.937803,454,967,48.82,4.4,36.84,6.03,low,none,rising,stable,
2026-04-25T13:07:28.474511+00:00,1777122448.4745111,442,970,52.35,4.0,40.22,5.57,low,none,rising,stable,
2026-04-25T13:07:30.521772+00:00,1777122450.5217717,430,972,55.88,3.73,43.64,5.13,low,none,rising,stable,
2026-04-25T13:07:32.474550+00:00,1777122452.4745502,419,975,59.12,3.33,47.06,4.71,optimal,none,rising,stable,
2026-04-25T13:07:34.529707+00:00,1777122454.5297074,407,978,62.65,2.93,50.51,4.3,optimal,none,rising,stable,
2026-04-25T13:07:36.560175+00:00,1777122456.5601752,396,980,65.88,2.67,53.97,3.92,optimal,none,rising,stable,
2026-04-25T13:07:38.507854+00:00,1777122458.5078537,385,983,69.12,2.27,57.39,3.53,optimal,none,rising,stable,
2026-04-25T13:07:40.590675+00:00,1777122460.5906746,374,985,72.35,2.0,60.77,3.17,optimal,none,rising,stable,
2026-04-25T13:07:42.529886+00:00,1777122462.529886,363,987,75.59,1.73,64.12,2.83,optimal,none,rising,stable,
2026-04-25T13:07:45.168236+00:00,1777122465.168236,353,989,78.53,1.47,67.39,2.52,optimal,none,rising,stable,
2026-04-25T13:07:47.318399+00:00,1777122467.3183994,344,990,81.18,1.33,70.55,2.22,optimal,none,rising,stable,
2026-04-25T13:07:50.286779+00:00,1777122470.2867792,335,992,83.82,1.07,73.64,1.93,optimal,none,rising,stable,
2026-04-25T13:07:51.257747+00:00,1777122471.257747,326,993,86.47,0.93,76.62,1.68,wet,none,rising,stable,
2026-04-25T13:07:53.053965+00:00,1777122473.053965,318,995,88.82,0.67,79.48,1.43,wet,none,rising,stable,
2026-04-25T13:07:54.807574+00:00,1777122474.8075743,311,996,90.88,0.53,82.2,1.22,wet,none,rising,stable,
2026-04-25T13:07:56.633506+00:00,1777122476.6335056,304,997,92.94,0.4,84.78,1.02,wet,none,rising,stable,
2026-04-25T13:07:58.474395+00:00,1777122478.474395,299,998,94.41,0.27,87.13,0.83,wet,none,rising,stable,TOO_WET
2026-04-25T13:08:06.377871+00:00,1777122486.3778706,294,998,95.88,0.27,89.3,0.68,wet,none,rising,stable,TOO_WET
2026-04-25T13:08:16.199908+00:00,1777122496.1999075,289,999,97.35,0.13,91.32,0.53,wet,none,rising,stable,TOO_WET
2026-04-25T13:08:16.202229+00:00,1777122496.2022293,286,999,98.24,0.13,93.12,0.42,wet,none,rising,stable,TOO_WET
2026-04-25T13:08:16.203329+00:00,1777122496.2033288,283,999,99.12,0.13,94.7,0.32,wet,none,rising,stable,TOO_WET
2026-04-25T13:08:16.204268+00:00,1777122496.2042675,281,999,99.71,0.13,96.07,0.25,wet,none,rising,stable,TOO_WET
2026-04-25T13:08:16.205332+00:00,1777122496.2053318,280,999,100.0,0.13,97.21,0.2,wet,none,rising,stable,TOO_WET
2026-04-25T13:08:16.206212+00:00,1777122496.206212,280,999,100.0,0.13,98.09,0.17,wet,none,rising,stable,TOO_WET
2026-04-25T13:08:16.207016+00:00,1777122496.2070158,280,999,100.0,0.13,98.79,0.15,wet,none,stable,stable,TOO_WET
2026-04-25T13:08:18.324595+00:00,1777122498.3245947,281,998,99.71,0.27,99.27,0.15,wet,none,stable,stable,TOO_WET
2026-04-25T13:08:19.161647+00:00,1777122499.161647,284,997,98.82,0.4,99.45,0.18,wet,none,stable,stable,TOO_WET
2026-04-25T13:08:21.720415+00:00,1777122501.720415,287,996,97.94,0.53,99.41,0.23,wet,none,stable,stable,TOO_WET
2026-04-25T13:08:23.584323+00:00,1777122503.5843234,290,995,97.06,0.67,99.16,0.3,wet,none,stable,stable,TOO_WET
2026-04-25T13:08:25.146600+00:00,1777122505.1466002,295,994,95.59,0.8,98.64,0.38,wet,none,stable,stable,TOO_WET
2026-04-25T13:08:27.875716+00:00,1777122507.8757162,300,993,94.12,0.93,97.91,0.48,wet,none,falling,stable,TOO_WET
2026-04-25T13:08:30.658875+00:00,1777122510.6588755,306,991,92.35,1.2,96.95,0.62,wet,none,falling,stable,TOO_WET
2026-04-25T13:08:31.732783+00:00,1777122511.7327833,313,990,90.29,1.33,95.73,0.77,wet,none,falling,stable,TOO_WET
2026-04-25T13:08:34.322192+00:00,1777122514.3221917,321,988,87.94,1.6,94.26,0.93,wet,none,falling,stable,TOO_WET
2026-04-25T13:08:35.856607+00:00,1777122515.8566072,329,986,85.59,1.87,92.61,1.12,wet,none,falling,stable,TOO_WET
2026-04-25T13:08:39.333390+00:00,1777122519.3333902,337,984,83.24,2.13,90.77,1.32,wet,none,falling,stable,TOO_WET
2026-04-25T13:08:39.744338+00:00,1777122519.7443383,347,982,80.29,2.4,88.68,1.53,wet,none,falling,stable,TOO_WET
2026-04-25T13:08:41.366990+00:00,1777122521.36699,356,979,77.65,2.8,86.43,1.78,wet,none,falling,stable,TOO_WET
2026-04-25T13:08:42.922285+00:00,1777122522.9222848,367,977,74.41,3.07,83.97,2.05,wet,none,falling,stable,
2026-04-25T13:08:46.114609+00:00,1777122526.1146085,377,974,71.47,3.47,81.36,2.33,wet,none,falling,stable,
2026-04-25T13:08:47.899586+00:00,1777122527.8995857,388,971,68.24,3.87,78.6,2.65,wet,none,falling,stable,
2026-04-25T13:08:49.308321+00:00,1777122529.3083215,399,968,65.0,4.27,75.74,2.98,wet,none,falling,stable,
2026-04-25T13:08:50.607313+00:00,1777122530.6073134,411,965,61.47,4.67,72.72,3.33,optimal,none,falling,stable,
2026-04-25T13:08:52.673656+00:00,1777122532.6736557,422,962,58.24,5.07,69.6,3.7,optimal,none,falling,stable,
2026-04-25T13:08:55.016630+00:00,1777122535.01663,434,959,54.71,5.47,66.4,4.09,optimal,none,falling,stable,
2026-04-25T13:08:57.246745+00:00,1777122537.246745,446,955,51.18,6.0,63.09,4.49,optimal,none,falling,stable,
2026-04-25T13:08:59.334508+00:00,1777122539.3345077,458,952,47.65,6.4,59.74,4.9,optimal,none,falling,stable,
2026-04-25T13:09:01.368361+00:00,1777122541.3683612,470,948,44.12,6.93,56.33,5.33,optimal,none,falling,stable,
2026-04-25T13:09:02.889211+00:00,1777122542.889211,482,944,40.59,7.47,52.87,5.79,optimal,none,falling,stable,
2026-04-25T13:09:04.729633+00:00,1777122544.7296333,493,940,37.35,8.0,49.41,6.25,optimal,none,falling,stable,
2026-04-25T13:09:06.579953+00:00,1777122546.579953,505,936,33.82,8.53,45.96,6.73,optimal,none,falling,stable,
2026-04-25T13:09:08.525008+00:00,1777122548.5250082,516,932,30.59,9.07,42.5,7.23,low,none,falling,stable,
2026-04-25T13:09:10.587195+00:00,1777122550.5871954,527,928,27.35,9.6,39.08,7.75,low,none,falling,stable,
2026-04-25T13:09:13.900224+00:00,1777122553.9002242,537,924,24.41,10.13,35.73,8.27,low,none,falling,stable,
2026-04-25T13:09:15.136648+00:00,1777122555.136648,547,919,21.47,10.8,32.46,8.82,low,none,falling,stable,
2026-04-25T13:09:16.834792+00:00,1777122556.834792,556,915,18.82,11.33,29.3,9.37,low,none,falling,stable,
2026-04-25T13:09:19.180582+00:00,1777122559.1805823,565,910,16.18,12.0,26.25,9.93,low,none,falling,stable,
2026-04-25T13:09:21.041060+00:00,1777122561.0410602,574,905,13.53,12.67,23.27,10.52,dry,none,falling,stable,TOO_DRY
2026-04-25T13:09:23.786298+00:00,1777122563.7862976,582,900,11.18,13.33,20.44,11.12,dry,none,falling,stable,TOO_DRY
2026-04-25T13:09:26.749725+00:00,1777122566.7497253,589,896,9.12,13.87,17.76,11.72,dry,none,falling,stable,TOO_DRY
2026-04-25T13:09:27.475502+00:00,1777122567.4755015,595,891,7.35,14.53,15.26,12.33,dry,none,falling,stable,TOO_DRY
2026-04-25T13:09:28.834736+00:00,1777122568.834736,601,886,5.59,15.2,12.9,12.97,dry,none,falling,stable,TOO_DRY
2026-04-25T13:09:30.667165+00:00,1777122570.6671646,606,880,4.12,16.0,10.74,13.62,dry,none,falling,stable,TOO_DRY
2026-04-25T13:09:32.684286+00:00,1777122572.6842864,610,875,2.94,16.67,8.75,14.28,dry,none,falling,stable,TOO_DRY
2026-04-25T13:09:34.630163+00:00,1777122574.6301634,614,870,1.76,17.33,6.95,14.95,dry,none,falling,stable,TOO_DRY
2026-04-25T13:09:36.575635+00:00,1777122576.575635,616,865,1.18,18.0,5.4,15.62,dry,light,falling,stable,TOO_DRY
2026-04-25T13:09:38.647750+00:00,1777122578.6477504,618,860,0.59,18.67,4.08,16.28,dry,light,falling,stable,TOO_DRY
2026-04-25T13:09:40.789042+00:00,1777122580.7890425,619,854,0.29,19.47,2.98,16.98,dry,light,falling,stable,TOO_DRY
2026-04-25T13:13:42.345603+00:00,1777122822.3456025,565,516,16.18,64.53,16.18,64.53,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:13:44.496601+00:00,1777122824.4966013,566,516,15.88,64.53,16.03,64.53,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:13:46.546105+00:00,1777122826.5461051,566,517,15.88,64.4,15.98,64.49,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:13:48.075015+00:00,1777122828.0750153,566,513,15.88,64.93,15.96,64.6,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:13:50.057531+00:00,1777122830.057531,251,318,100.0,90.93,32.76,69.86,low,moderate,rising,rising,RAIN_HEAVY
2026-04-25T13:13:51.987443+00:00,1777122831.9874427,247,265,100.0,98.0,43.97,74.55,low,heavy,rising,rising,RAIN_HEAVY
2026-04-25T13:13:54.043736+00:00,1777122834.0437357,252,256,100.0,99.2,51.97,78.07,optimal,heavy,rising,rising,RAIN_HEAVY
2026-04-25T13:13:56.070594+00:00,1777122836.0705943,530,428,26.47,76.27,48.79,77.85,optimal,heavy,rising,rising,RAIN_HEAVY
2026-04-25T13:13:57.997047+00:00,1777122837.9970472,543,473,22.65,70.27,49.59,78.57,optimal,heavy,rising,rising,RAIN_HEAVY
2026-04-25T13:14:00.067222+00:00,1777122840.0672216,554,496,19.41,67.2,50.04,78.9,optimal,heavy,falling,stable,RAIN_HEAVY
2026-04-25T13:14:02.206964+00:00,1777122842.206964,560,505,17.65,66.0,50.26,79.1,optimal,heavy,falling,falling,RAIN_HEAVY
2026-04-25T13:14:04.055717+00:00,1777122844.0557172,562,511,17.06,65.2,50.41,79.13,optimal,heavy,falling,falling,RAIN_HEAVY
2026-04-25T13:14:06.201216+00:00,1777122846.2012165,563,512,16.76,65.07,40.0,75.9,low,heavy,falling,falling,RAIN_HEAVY
2026-04-25T13:14:08.050925+00:00,1777122848.0509253,565,513,16.18,64.93,29.52,71.77,low,heavy,falling,falling,RAIN_HEAVY
2026-04-25T13:14:09.996448+00:00,1777122849.996448,565,514,16.18,64.8,19.04,67.47,dry,moderate,falling,falling,TOO_DRY|RAIN_HEAVY
2026-04-25T13:14:12.039017+00:00,1777122852.0390172,564,514,16.47,64.8,17.79,66.03,dry,moderate,stable,stable,TOO_DRY|RAIN_HEAVY
2026-04-25T13:14:15.620758+00:00,1777122855.6207578,565,515,16.18,64.67,16.99,65.33,dry,moderate,stable,stable,TOO_DRY|RAIN_HEAVY
2026-04-25T13:14:16.447798+00:00,1777122856.4477983,564,515,16.47,64.67,16.62,65.02,dry,moderate,stable,stable,TOO_DRY|RAIN_HEAVY
2026-04-25T13:14:18.078819+00:00,1777122858.0788186,565,515,16.18,64.67,16.43,64.85,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:14:20.049829+00:00,1777122860.0498288,565,515,16.18,64.67,16.32,64.78,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:14:22.072732+00:00,1777122862.072732,565,514,16.18,64.8,16.25,64.75,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:14:24.140277+00:00,1777122864.1402771,565,514,16.18,64.8,16.25,64.73,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:14:26.690062+00:00,1777122866.690062,565,514,16.18,64.8,16.25,64.73,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:14:28.131625+00:00,1777122868.1316247,566,513,15.88,64.93,16.18,64.75,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:14:30.257176+00:00,1777122870.257176,565,513,16.18,64.93,16.18,64.78,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:14:32.232825+00:00,1777122872.2328246,564,513,16.47,64.93,16.18,64.82,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:14:34.073651+00:00,1777122874.0736508,565,515,16.18,64.67,16.18,64.82,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:14:35.998876+00:00,1777122875.9988759,565,515,16.18,64.67,16.18,64.82,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:14:38.056614+00:00,1777122878.0566142,565,514,16.18,64.8,16.18,64.82,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:14:40.133520+00:00,1777122880.1335204,565,515,16.18,64.67,16.18,64.8,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:14:43.066827+00:00,1777122883.0668266,565,514,16.18,64.8,16.18,64.8,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:14:44.096466+00:00,1777122884.0964658,515,380,30.88,82.67,18.05,67.02,dry,moderate,rising,rising,TOO_DRY|RAIN_HEAVY
2026-04-25T13:14:46.150129+00:00,1777122886.1501288,428,475,56.47,70.0,23.09,67.65,dry,moderate,rising,rising,TOO_DRY|RAIN_HEAVY
2026-04-25T13:14:48.087584+00:00,1777122888.0875835,539,487,23.82,68.4,24.01,68.09,dry,moderate,rising,rising,TOO_DRY|RAIN_HEAVY
2026-04-25T13:14:50.242124+00:00,1777122890.2421243,546,495,21.76,67.33,24.71,68.42,dry,moderate,rising,rising,TOO_DRY|RAIN_HEAVY
2026-04-25T13:14:52.076470+00:00,1777122892.07647,264,319,100.0,90.8,35.18,71.68,low,heavy,rising,rising,RAIN_HEAVY
2026-04-25T13:14:54.126286+00:00,1777122894.126286,237,264,100.0,98.13,45.66,75.85,optimal,heavy,rising,rising,RAIN_HEAVY
2026-04-25T13:14:56.126619+00:00,1777122896.1266193,217,231,100.0,100.0,56.14,80.27,optimal,heavy,rising,rising,RAIN_HEAVY
2026-04-25T13:14:58.380071+00:00,1777122898.380071,545,431,22.06,75.87,56.87,81.65,optimal,heavy,rising,rising,RAIN_HEAVY
2026-04-25T13:15:00.008341+00:00,1777122900.008341,246,287,100.0,95.07,65.51,83.2,optimal,heavy,rising,rising,RAIN_HEAVY
2026-04-25T13:15:02.114032+00:00,1777122902.114032,370,306,73.53,92.53,67.65,86.02,optimal,heavy,rising,rising,RAIN_HEAVY
2026-04-25T13:15:04.062983+00:00,1777122904.0629828,332,307,84.71,92.4,75.26,89.02,wet,heavy,falling,stable,RAIN_HEAVY
2026-04-25T13:15:06.106665+00:00,1777122906.1066654,326,307,86.47,92.4,83.35,92.15,wet,heavy,rising,stable,RAIN_HEAVY
2026-04-25T13:15:08.170382+00:00,1777122908.1703818,565,460,16.18,72.0,72.87,89.8,optimal,heavy,falling,falling,RAIN_HEAVY
2026-04-25T13:15:10.105262+00:00,1777122910.1052618,565,497,16.18,67.07,62.39,85.92,optimal,heavy,falling,falling,RAIN_HEAVY
2026-04-25T13:15:12.148929+00:00,1777122912.148929,565,510,16.18,65.33,51.91,81.58,optimal,heavy,falling,falling,RAIN_HEAVY
2026-04-25T13:15:14.114261+00:00,1777122914.114261,566,513,15.88,64.93,51.14,80.22,optimal,heavy,falling,falling,RAIN_HEAVY
2026-04-25T13:15:16.039149+00:00,1777122916.0391493,565,516,16.18,64.53,40.66,76.4,low,heavy,falling,falling,RAIN_HEAVY
2026-04-25T13:15:18.096476+00:00,1777122918.0964756,566,515,15.88,64.67,33.46,72.92,low,heavy,falling,falling,RAIN_HEAVY
2026-04-25T13:15:20.135218+00:00,1777122920.1352184,566,515,15.88,64.67,24.85,69.45,dry,moderate,falling,falling,TOO_DRY|RAIN_HEAVY
2026-04-25T13:15:22.057982+00:00,1777122922.0579817,565,514,16.18,64.8,16.07,66.0,dry,moderate,stable,stable,TOO_DRY|RAIN_HEAVY
2026-04-25T13:15:24.239840+00:00,1777122924.2398398,566,515,15.88,64.67,16.03,65.08,dry,moderate,stable,stable,TOO_DRY|RAIN_HEAVY
2026-04-25T13:15:26.087241+00:00,1777122926.0872414,565,514,16.18,64.8,16.03,64.8,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:28.023688+00:00,1777122928.023688,566,514,15.88,64.8,15.99,64.73,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:30.123778+00:00,1777122930.1237779,565,514,16.18,64.8,16.03,64.72,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:32.124659+00:00,1777122932.1246586,565,515,16.18,64.67,16.03,64.73,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:34.288192+00:00,1777122934.2881923,566,515,15.88,64.67,16.03,64.73,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:36.119072+00:00,1777122936.119072,565,515,16.18,64.67,16.07,64.73,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:38.159460+00:00,1777122938.15946,565,515,16.18,64.67,16.07,64.72,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:40.042186+00:00,1777122940.0421858,565,515,16.18,64.67,16.11,64.72,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:42.214595+00:00,1777122942.2145953,566,515,15.88,64.67,16.07,64.7,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:44.372461+00:00,1777122944.372461,565,514,16.18,64.8,16.11,64.7,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:46.181962+00:00,1777122946.1819615,567,516,15.59,64.53,16.03,64.67,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:48.205388+00:00,1777122948.2053876,566,515,15.88,64.67,15.99,64.67,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:50.776089+00:00,1777122950.7760892,566,515,15.88,64.67,15.99,64.67,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:53.520934+00:00,1777122953.5209336,566,515,15.88,64.67,15.96,64.67,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:54.453050+00:00,1777122954.4530497,566,514,15.88,64.8,15.92,64.69,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:56.691883+00:00,1777122956.691883,566,515,15.88,64.67,15.88,64.69,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:15:58.346678+00:00,1777122958.3466775,566,514,15.88,64.8,15.88,64.7,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:00.080675+00:00,1777122960.0806746,566,515,15.88,64.67,15.84,64.69,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:02.434137+00:00,1777122962.4341369,566,516,15.88,64.53,15.88,64.69,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:04.167989+00:00,1777122964.1679893,566,516,15.88,64.53,15.88,64.67,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:06.128551+00:00,1777122966.1285508,566,515,15.88,64.67,15.88,64.67,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:08.517237+00:00,1777122968.5172374,565,514,16.18,64.8,15.92,64.68,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:10.085515+00:00,1777122970.0855145,566,515,15.88,64.67,15.92,64.67,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:12.055344+00:00,1777122972.0553436,566,514,15.88,64.8,15.92,64.68,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:14.101952+00:00,1777122974.1019516,565,515,16.18,64.67,15.96,64.67,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:16.156925+00:00,1777122976.1569252,566,515,15.88,64.67,15.96,64.67,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:18.213138+00:00,1777122978.2131376,565,515,16.18,64.67,15.99,64.69,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:20.083972+00:00,1777122980.083972,565,516,16.18,64.53,16.03,64.69,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:22.089195+00:00,1777122982.0891955,566,515,15.88,64.67,16.03,64.69,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:24.263150+00:00,1777122984.26315,566,516,15.88,64.53,15.99,64.65,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:26.183594+00:00,1777122986.1835942,565,515,16.18,64.67,16.03,64.65,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:28.171301+00:00,1777122988.1713006,566,514,15.88,64.8,16.03,64.65,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:30.186657+00:00,1777122990.1866572,566,514,15.88,64.8,15.99,64.67,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:32.126243+00:00,1777122992.1262426,566,509,15.88,65.47,15.99,64.77,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:34.174434+00:00,1777122994.1744337,565,512,16.18,65.07,15.99,64.82,dry,moderate,stable,stable,TOO_DRY
2026-04-25T13:16:36.246786+00:00,1777122996.2467859,566,514,15.88,64.8,15.96,64.85,dry,moderate,stable,stable,TOO_DRY
